Pct,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0.75,5512,7500,14820,23000,27516,30001,34320,40033,46401,55000,58000,61600,65000,67310,73321,70002,77060,76255,78003,87055,87006,86000,89610,90301,87855,89404,97000,95000,100004,100012,92403,97761,100000,100000,93010,100500,95000,100001,97300,101000,94050,96000,92500,88003,100006,100001,96301,104138,103001,90541,90500,97349,100790,100011,95751,108842,100000,109050,102005,87301
0.76,6000,7900,15000,23920,28005,30011,35000,41000,48005,55200,59000,63045,65506,70000,75000,70100,80000,78700,80035,90001,90000,90000,91002,95050,91004,91711,100000,96615,100150,100672,95161,100000,100024,100351,96065,102000,98000,101000,100001,103200,98500,99876,95105,90627,100100,100721,98466,105828,105300,95249,94602,100014,106135,102117,100000,111580,103054,112616,111180,89082
0.77,6004,8000,15002,24020,29002,31000,35000,42000,50000,57400,60001,64500,68500,70417,75270,72000,80328,80001,81400,93994,92001,91282,93772,98001,94636,95808,100312,100000,102000,103000,97751,100200,101005,102104,100000,105425,100000,103400,101016,105061,100002,100026,96520,94028,101012,102031,101100,109745,110001,95959,96485,100515,110027,103843,101099,115341,107021,113341,113405,90354
0.78,6240,8405,15600,25000,30000,32000,35047,43010,50001,59065,61010,65005,70005,72010,77654,74100,82315,80532,84037,95100,95005,95400,95562,100024,97070,99030,101780,100200,104800,105510,100000,102000,103006,105720,100163,109046,100190,107080,103013,109000,101000,101004,100000,97051,103099,103127,104500,110096,113199,99958,98101,102193,112096,106341,103404,120782,110060,119105,114181,91244
0.79,6962,9005,16001,25000,30000,32640,36000,45001,50025,60000,62745,66002,70555,74030,80000,75030,85000,83030,87000,99000,96649,98060,100000,101308,100001,100002,105012,102100,106780,109500,101001,105004,106001,110030,101002,110900,101080,110007,108807,110800,103600,104050,100760,100020,107011,106500,108002,112000,117217,101750,101542,110000,117571,112038,107011,122426,113600,123877,116932,93703
0.8,7000,10000,17000,25006,30000,34000,37002,45720,51001,60001,65010,68000,73001,75000,80200,80000,86000,85020,90012,100001,100000,100078,100336,103000,100710,100425,110405,104702,110101,111130,103270,110001,109307,112000,105382,114780,103351,115000,112012,112278,106000,107000,102261,102050,111005,109060,110202,115371,121852,104827,105375,116928,123255,115885,109029,126650,115206,129032,127283,97010
0.81,7500,10000,18000,26004,30000,35000,38100,48007,52004,60030,66901,70180,75000,77061,81402,81510,88040,86001,93251,101910,100101,100800,104000,105010,103305,103146,114012,110006,115002,117001,106350,113520,110795,116156,108831,119331,106100,118504,119331,119800,109013,110011,105500,106011,114977,113011,114001,120040,124321,110013,107902,119051,126210,118401,112841,132945,125167,129572,134422,100000
0.82,7800,10002,19000,27005,30005,35000,39506,50000,55000,60923,69800,72000,75510,79651,85270,85012,90401,90003,96850,105000,103100,105003,107951,108100,108452,107500,120100,112575,119091,120221,110036,117140,115000,120029,113005,123260,112001,120150,124002,121060,110501,113526,110634,110052,120020,116018,117860,125079,125015,114651,110096,124564.88,127095,122037,114925,137267,128000,131125,144434,100800
0.83,8700,10400,20000,28001,30101,35001,40000,50003,55020,63700,70122,74700,80000,80050,88000,88020,96100,91002,100000,110003,105265,108120,111350,111820,110150,110179,121503,117505,120602,125000,115005,121426,118852,123000,120000,127605,116310,125002,127005,126058,114641,118005,114088,113000,125000,118701,120000,128175,130002,117401,110990,127073,128590,124983,117766,142200,131300,132688,147521,107200
0.84,9984,11003,20003,29500,32000,35010,40005,51810,57000,65100,71615,75500,81010,82534,90175,90300,100006,94739,100505,114001,111004,111451,116201,116004,115001,116371,125250,122715,124402,128800,120000,125052,120505,128351,122001,131497,120003,130000,131801,130353,120002,120975,118502,118500,128953,124321,125022,131006,137026,120229,120000,133279,134200,126315,121581,146553,142792,134809,151495,107902
0.85,10000,12000,21160,30000,33700,35201,41600,52776,60000,67500,72505,79046,85125,85000,92502,94265,101540,98070,103000,117500,114200,115005,120100,120004,120045,120226,130026,128508,127930,130801,124000,128388,124755,131000,126000,135061,124370,133353,140001,135061,121043,125210,122050,125475,132003,130000,134060,139325,140005,124002,123400,135025,142650,131287,126212,153025,142898,143246,156006,109000
0.86,10100,13000,21900,30001,34500,37003,43000,55000,60000,70000,75000,80151,86010,88065,95400,100000,105030,100375,109004,120101,120000,120000,124000,122010,124402,124000,136200,131001,130718,135500,125604,135125,130000,136810,130351,142587,130000,137320,145000,140814,125000,128225,125024,130302,140210,137002,140367,145159,146116,129612,125451,142953,148412,141002,131188,157751,147189,156751,157782,111472
0.87,10700,14000,23000,31002,35000,38501,45000,56057,60107,70522,77007,84000,90001,90164,98984,100751,110000,105820,110133,122500,121001,121010,130002,125253,127775,127170,140101,136730,135125,142174,130021,140777,132425,140004,137100,150001,132494,148400,150000,150012,130159,131043,130003,138400,147952,142500,149001,150000,150000,135072,130128,150691,149999,150100,141394,160241,155558,170491,178450,114274
0.88,12000,15001,23400,33000,35901,40000,46500,58300,61201,72504,80011,85119,92021,95002,100189,105001,112850,110201,115001,125450,125155,125100,133205,130006,130920,133360,147420,141400,140250,150000,134000,150000,137205,141537,142000,150725,137040,151305,153215,155011,133101,140100,135856,146451,150386,151450,152030,152500,150957,141218,133910,154455,156480,155600,142204,160470,169614,175227,179550,116932
0.89,14280,16001,25000,34001,37698,40005,48006,60000,62805,75035,82209,90090,98450,100000,102800,109800,116016,114350,120000,130110,128016,130903,140071,134610,135960,141270,153011,148925,149010,153101,140000,151523,145013,145002,151000,155010,140777,157000,162796,160000,143260,155000,144000,150550,158000,162004,158760,156895,156480,144662,140020,160000,160400,163214,154527,162552,182296,185120,180790,133788
0.9,15000,17610,25001,35000,40000,41820,50000,60101,65000,76011,86102,91800,100100,100400,108530,111100,120500,120202,122210,133504,131131,137060,150110,145000,140669,150012,162051,152725,150168,160001,147038,156500,150155,150500,159403,160822,150022,163625,170000,165240,151200,162002,150000,161101,160790,170051,163012,168000,167612,152095,153790,165000,175627,168740,164400,176282,193600,205285,188411,146051
0.91,15002,19200,27000,35100,40902,44000,50100,63002,66001,80000,90010,95080,101403,107508,115000,115508,123500,125111,130000,142000,145807,148145,151570,151050,150000,152000,169012,160010,155005,165850,150210,165001,159409,155900,162450,172500,157000,175000,180100,175401,157176,175400,151730,170002,170282,180000,175000,181266,179250,168811,161175,180005,181351,180208,173007,186552,199059,213401,196000,159010
0.92,17000,20301,30000,36400,44002,45200,55105,68011,69721,81360,92103,100204,106700,112500,120050,121140,130100,133201,137001,150040,150601,150903,158010,156000,152000,159025,179200,170005,161002,177647,158010,175130,166005,165651,175400,180100,171100,187610,187216,186760,165280,185506,157662,179004,178672,183320,190103,200000,200011,174200,170750,185840,200405,183368,189500,190105,200405,221000,199285,164424
0.93,18088,25000,30000,39200,45200,48000,58000,70221,75002,87001,96138,104000,113002,121212,127200,125010,138002,140781,145100,155025,160001,163605,170002,169120,156011,171411,185334,176132,180772,191800,170002,189101,184860,180300,187946,199526,180010,205201,200120,202006,180150,206615,165280,195040,188802,200000,202505,208000,208411,183881,175669,212988,218607,190491,213401,203911,212573,228875,200185,170787
0.94,21000,25014,30002,40000,49124,50001,60052,74017,80001,90002,100006,111452,120050,130001,134150,130650,145921,147600,151650,166260,170301,178891,186006,180300,172000,185009,200000,190562,190201,200588,200001,205005,200102,200000,200004,214075,191075,230000,209660,219021,197001,220576,180506,204025,201010,206615,218015,225428,219400,200450,197406,226575,230053,203000,220950,214050,220900,252583,214418,177013
0.95,23000,28000,33000,41100,50320,53361,62250,77064,85000,95951,104600,120039,127009,140001,145506,144255,154695,152510,167210,179479,184001,185000,200500,200201,186002,200105,208206,202641,200765,211415,213017,233993,207003,208002,207616,232965,200588,245720,221820,231550,215270,240550,200000,230011,217501,218690,238008,240021,249050,214529,212573,235657,247901,215302,236422,241301,237225,256400,254432,180050
0.96,26000,32501,35100,46786,57000,57000,69000,80041,90002,102061,120001,130200,135200,154000,158540,160406,172436,169502,185512,198561,200401,205500,224000,220709,200199,212999,235359,220205,219719,242504,244750,251236,222400,230450,226499,253052,225002,266160,250005,252510,240212,255016,216154,246000,245040,237020,300262,276600,285451,246002,228697,270692,256401,221582,255153,304444,247099,265300,254432,231447
0.97,30000,40001,40000,50000,64000,62000,74000,85200,100027,110801,130200,147403,150011,169066,197400,180296,200000,192010,211650,212332,215837,225000,255350,250000,225250,242041,260130,250515,242521,290875,271300,299012,247500,261078,250000,302153,268541,315000,265100,293250,256000,315015,240505,297510,264503,272582,394001,372000,323065,270875,275000,322002,278001,237773,308002,322002,260412,266400,296000,266638
0.98,32501,50061,47400,60000,70000,75000,80000,90001,120080,124025,155770,162115,170000,189076,231569,200310,205952,223536,263406,258000,266000,250000,300150,300000,254530,300150,328007,314001,300000,328608,350000,335634,310001,315285,308900,361002,328000,402556,315000,347007,326511,394001,307900,350211,326002,352510,481341,418694,427001,348401,424291,430002,353014,288425,348050,376400,337660,329732,347020,338054
0.99,45000,79000,65002,71001,80004,83002,93691,100005,149501,160201,237507,203551,217172,240001,338500,252670,320900,296000,406001,347103,391451,304027,433410,395509,330011,576004,467203,545563,422200,421905,445201,423000,405395,500040,403724,491280,430952,590000,501053,501500,493229,592501,437022,480815,435000,488500,725754,620201,625172,484120,568650,688347,412806,437201,474201,978626,406000,467016,542000,441200
